----------------------------2013-------------------------------------------------------------------
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,15,4378,1918,43.8,359.5,18,38,56,23,18,3,1915
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,18,4378,110,2.5,267.5,3,4,7,21,10,62,68
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,12,4378,16,0.4,255.3,0,0,0,6,31,63,16
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,7,4378,4086,93.3,351.5,26,27,53,25,12,10,4067
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,22,4378,294,6.7,342.8,17,31,49,26,13,13,294
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,21,4378,1565,35.7,329.4,15,16,32,30,20,19,1565
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,20,4378,1006,23.0,373.1,37,26,63,22,8,6,1002
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,13,4378,1578,36.0,278.4,3,8,11,19,29,41,1574
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,25,4378,15,0.3,269.5,0,0,0,7,40,53,15
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,11,4378,422,9.6,274.3,2,6,9,13,45,33,416
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,9,4378,80,1.8,273.4,0,9,9,10,43,39,80
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,11,19,4378,4050,92.5,356.0,30,24,54,21,11,14,4038
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,11,,4509,,329.4,16,20,36,19,31,14,4497
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,9,,5058,,340.9,16,23,39,21,25,15,5037
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,25,,121,,296.9,0,3,3,45,33,19,121
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,13,,3629,,314.9,10,21,31,21,23,25,3625
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,24,,52,,262.7,0,0,0,8,10,83,52
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,20,,5595,,353.3,24,26,50,28,12,11,5577
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,21,,3015,,341.2,18,23,41,30,15,13,3013
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,28,,299,,291.0,1,11,12,24,34,31,294
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,22,,681,,342.2,17,29,45,31,12,12,680
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,18,,4373,,343.5,24,22,45,24,9,21,4291
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,15,,1991,,360.2,18,39,56,22,18,3,1988
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,23,,2229,,343.3,18,27,44,30,13,13,2227
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,10,,28,,238.2,0,0,0,0,32,68,28
38,00000,0000000,0000,2013,1,C,0,42300,41817,41817,13,12,,19,,255.6,0,0,0,5,32,63,19
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,3,44,4584,220,4.8,309.5,10,19,29,19,41,11,214
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,3,45,4584,194,4.2,320.3,6,26,33,31,29,7,190
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,4,45,4347,276,6.3,322.2,9,30,38,24,26,11,274
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,4,44,4347,315,7.2,323.9,12,23,35,22,30,12,315
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,5,44,4161,340,8.2,323.4,16,17,33,31,33,4,340
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,5,45,4161,308,7.4,341.2,15,24,40,31,24,5,307
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,5,46,4161,342,8.2,343.7,13,34,48,32,15,5,340
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,6,45,3840,270,7.0,303.8,7,16,23,22,38,17,268
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,6,44,3840,290,7.6,295.4,12,17,29,18,27,26,286
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,7,45,3912,263,6.7,289.3,4,18,22,17,32,30,260
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,7,44,3912,272,7.0,312.2,10,26,37,20,24,19,267
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,8,44,3756,258,6.9,304.4,11,18,29,21,29,21,251
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,8,49,3756,180,4.8,277.9,2,9,11,23,31,35,178
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,8,46,3756,234,6.2,315.9,12,21,33,20,18,28,230
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,9,44,4266,140,3.3,280.8,5,12,17,14,37,32,129
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,9,49,4266,85,2.0,285.6,2,6,8,24,44,24,84
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,9,50,4266,38,0.9,282.0,5,0,5,32,26,37,38
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,10,50,4498,55,1.2,284.5,2,2,4,31,45,20,55
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,10,44,4498,108,2.4,290.3,5,15,20,22,30,28,102
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,10,49,4498,32,0.7,262.6,0,3,3,21,34,41,29
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,10,46,4498,91,2.0,292.6,2,11,13,34,33,20,82
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,11,44,4378,53,1.2,279.1,2,8,10,18,51,22,51
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,11,50,4378,27,0.6,269.0,0,0,0,22,41,37,27
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,13,50,,120,,280.2,3,1,3,29,38,29,120
38,00000,0000000,0000,2013,1,M,0,42300,41817,41817,13,49,,306,,278.5,2,7,9,23,36,32,300
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,2,38,4558,513,11.3,333.7,19,19,38,36,24,3,508
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,2,39,4558,514,11.3,366.2,23,33,56,26,17,1,508
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,3,39,4584,401,8.7,351.6,19,26,45,30,22,2,401
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,3,38,4584,401,8.7,329.5,11,24,35,37,25,3,398
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,4,39,4347,247,5.7,358.3,18,30,49,25,24,2,246
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,4,38,4347,247,5.7,323.2,13,21,34,32,23,11,247
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,5,38,4161,165,4.0,316.7,10,17,27,33,19,22,165
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,5,39,4161,165,4.0,340.3,16,22,38,32,21,10,165
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,6,39,3840,51,1.3,335.5,22,20,41,18,20,22,51
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,6,38,3840,54,1.4,308.7,7,13,20,31,30,19,54
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,7,38,3912,63,1.6,312.3,3,17,21,35,35,10,63
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,7,39,3912,58,1.5,303.8,3,14,17,33,24,26,58
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,8,47,3756,30,0.8,284.7,0,0,0,37,30,33,30
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,8,38,3756,37,1.0,324.3,14,19,32,32,22,14,37
38,00000,0000000,0000,2013,1,S,0,42300,41817,41817,13,47,,34,,282.0,0,0,0,32,32,35,34
38,10389,0000000,0000,2013,1,C,0,367,312,312,7,8,28,13,46.4,291.3,8,8,15,8,46,31,13
38,10389,0000000,0000,2013,1,C,0,367,312,312,7,7,28,14,50.0,320.6,21,7,29,14,29,29,14
38,10389,0000000,0000,2013,1,C,0,367,312,312,8,29,31,17,54.8,327.5,27,7,33,20,0,47,15
38,10389,0000000,0000,2013,1,C,0,367,312,312,8,32,31,15,48.4,330.5,23,23,46,8,15,31,13
38,10389,0000000,0000,2013,1,C,0,367,312,312,8,7,31,19,61.3,336.6,28,17,44,11,11,33,18
38,10389,0000000,0000,2013,1,C,0,367,312,312,9,28,102,19,18.6,260.9,0,14,14,0,21,64,14
38,10389,0000000,0000,2013,1,C,0,367,312,312,9,20,102,24,23.5,266.2,0,0,0,5,23,73,22
38,10389,0000000,0000,2013,1,C,0,367,312,312,9,7,102,60,58.8,282.7,0,6,6,27,33,35,52
38,10389,0000000,0000,2013,1,C,0,367,312,312,9,24,102,13,12.7,264.8,0,0,0,15,0,85,13
38,10389,0000000,0000,2013,1,C,0,367,312,312,9,9,102,34,33.3,258.7,0,0,0,0,57,43,30
38,10389,0000000,0000,2013,1,C,0,367,312,312,9,18,102,36,35.3,242.0,0,3,3,6,6,84,32
38,10389,0000000,0000,2013,1,C,0,367,312,312,10,18,88,38,43.2,257.8,0,3,3,13,13,72,32
38,10389,0000000,0000,2013,1,C,0,367,312,312,10,9,88,45,51.1,252.6,0,0,0,5,33,62,39
38,10389,0000000,0000,2013,1,C,0,367,312,312,10,32,88,31,35.2,276.3,0,4,4,12,54,31,26
38,10389,0000000,0000,2013,1,C,0,367,312,312,10,7,88,56,63.6,272.9,0,0,0,32,19,49,47
38,10389,0000000,0000,2013,1,C,0,367,312,312,10,20,88,31,35.2,278.4,0,0,0,22,22,56,27
38,10389,0000000,0000,2013,1,C,0,367,312,312,11,20,68,18,26.5,293.1,0,13,13,27,20,40,15
38,10389,0000000,0000,2013,1,C,0,367,312,312,11,11,68,12,17.6,258.7,0,0,0,20,30,50,10
38,10389,0000000,0000,2013,1,C,0,367,312,312,11,7,68,44,64.7,281.3,4,11,14,18,18,50,28
38,10389,0000000,0000,2013,1,C,0,367,312,312,11,9,68,15,22.1,259.1,0,0,0,7,60,33,15
38,10389,0000000,0000,2013,1,C,0,367,312,312,11,19,68,32,47.1,266.8,0,7,7,11,25,57,28
38,10389,0000000,0000,2013,1,C,0,367,312,312,11,18,68,17,25.0,279.9,8,8,17,8,0,75,12
38,10389,0000000,0000,2013,1,C,0,367,312,312,13,13,,11,,240.8,0,0,0,10,20,70,10
38,10389,0000000,0000,2013,1,C,0,367,312,312,13,9,,100,,260.9,1,2,3,4,44,48,90
38,10389,0000000,0000,2013,1,C,0,367,312,312,13,18,,91,,254.6,1,4,5,9,8,78,76
38,10389,0000000,0000,2013,1,C,0,367,312,312,13,24,,17,,263.9,0,0,0,12,0,88,17
38,10389,0000000,0000,2013,1,C,0,367,312,312,13,11,,18,,255.5,0,0,0,20,33,47,15
38,10389,0000000,0000,2013,1,C,0,367,312,312,13,20,,73,,277.6,0,3,3,17,22,58,64
38,10389,0000000,0000,2013,1,C,0,367,312,312,13,28,,29,,265.9,0,17,17,0,21,63,24
38,10389,0000000,0000,2013,1,M,0,367,312,312,13,49,,16,,250.3,0,0,0,17,25,58,12
38,10389,0000001,0000,2013,1,C,0,125,117,117,9,18,22,14,63.6,239.5,0,0,0,14,0,86,14
38,10389,0000001,0000,2013,1,C,0,125,117,117,9,7,22,11,50.0,268.7,0,0,0,18,36,45,11
38,10389,0000001,0000,2013,1,C,0,125,117,117,10,7,20,12,60.0,286.9,0,0,0,63,13,25,8
38,10389,0000001,0000,2013,1,C,0,125,117,117,10,18,20,13,65.0,268.5,0,0,0,20,20,60,10
38,10389,0000001,0000,2013,1,C,0,125,117,117,13,20,,13,,284.5,0,0,0,23,31,46,13
38,10389,0000001,0000,2013,1,C,0,125,117,117,13,28,,15,,273.3,0,20,20,0,20,60,15
38,10389,0000001,0000,2013,1,C,0,125,117,117,13,18,,33,,262.7,4,4,7,15,7,70,27
38,10389,0000001,0000,2013,1,M,0,125,117,117,13,49,,12,,234.0,0,0,0,0,25,75,8
38,10389,3830361,0000,2013,1,C,0,49,40,40,9,9,23,11,47.8,257.4,0,0,0,0,45,55,11
38,10389,3830361,0000,2013,1,C,0,49,40,40,9,7,23,14,60.9,283.7,0,0,0,31,31,38,13
38,10389,3830361,0000,2013,1,C,0,49,40,40,13,18,,17,,261.6,0,12,12,12,12,65,17
38,10389,3830361,0000,2013,1,C,0,49,40,40,13,9,,21,,263.9,0,0,0,5,50,45,20
38,10389,3830395,0000,2013,1,C,0,50,29,29,11,7,22,12,54.5,284.0,0,0,0,40,20,40,5
38,10389,3830445,0000,2013,1,C,0,143,126,126,9,18,45,12,26.7,232.8,0,0,0,0,13,88,8
38,10389,3830445,0000,2013,1,C,0,143,126,126,9,9,45,20,44.4,259.4,0,0,0,0,63,38,16
38,10389,3830445,0000,2013,1,C,0,143,126,126,9,20,45,18,40.0,260.0,0,0,0,0,19,81,16
38,10389,3830445,0000,2013,1,C,0,143,126,126,9,7,45,34,75.6,287.8,0,11,11,29,32,29,28
38,10389,3830445,0000,2013,1,C,0,143,126,126,10,7,34,31,91.2,263.8,0,0,0,21,14,66,29
38,10389,3830445,0000,2013,1,C,0,143,126,126,10,20,34,21,61.8,279.1,0,0,0,24,18,59,17
38,10389,3830445,0000,2013,1,C,0,143,126,126,10,9,34,25,73.5,245.1,0,0,0,4,28,68,25
38,10389,3830445,0000,2013,1,C,0,143,126,126,10,18,34,18,52.9,243.1,0,0,0,0,7,93,15
38,10389,3830445,0000,2013,1,C,0,143,126,126,10,32,34,17,50.0,263.4,0,0,0,7,47,47,15
38,10389,3830445,0000,2013,1,C,0,143,126,126,11,20,27,13,48.1,278.8,0,10,10,10,30,50,10
38,10389,3830445,0000,2013,1,C,0,143,126,126,11,7,27,21,77.8,274.1,0,7,7,20,27,47,15
38,10389,3830445,0000,2013,1,C,0,143,126,126,11,18,27,11,40.7,255.9,0,0,0,11,0,89,9
38,10389,3830445,0000,2013,1,C,0,143,126,126,11,19,27,19,70.4,262.1,0,5,5,11,21,63,19
38,10389,3830445,0000,2013,1,C,0,143,126,126,11,9,27,11,40.7,251.3,0,0,0,0,55,45,11
38,10389,3830445,0000,2013,1,C,0,143,126,126,13,18,,41,,244.1,0,0,0,3,6,91,32
38,10389,3830445,0000,2013,1,C,0,143,126,126,13,9,,60,,257.7,2,4,5,2,41,52,56
38,10389,3830445,0000,2013,1,C,0,143,126,126,13,20,,52,,271.9,0,2,2,12,21,65,43
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,2,7,4487,4417,98.4,367.4,31,29,61,20,11,8,4410
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,2,8,4487,4417,98.4,399.0,45,26,71,15,11,3,4412
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,3,8,4517,4261,94.3,425.6,52,23,75,14,9,2,4259
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,3,7,4517,4234,93.7,359.4,27,27,55,26,12,7,4229
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,4,7,4277,3898,91.1,381.4,43,24,68,21,8,3,3896
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,4,8,4277,3935,92.0,401.6,50,24,74,15,9,1,3932
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,5,32,4096,3715,90.7,376.2,29,32,62,25,8,5,3710
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,5,7,4096,3718,90.8,373.9,35,30,65,23,7,5,3715
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,5,8,4096,3749,91.5,408.0,39,31,69,16,11,3,3746
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,6,8,3765,3437,91.3,374.3,31,28,59,21,15,5,3436
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,6,7,3765,3416,90.7,367.2,33,29,62,24,9,5,3413
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,7,7,3824,3519,92.0,371.4,31,33,64,22,8,6,3513
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,7,8,3824,3511,91.8,388.1,35,29,65,20,12,3,3510
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,8,9,3669,3118,85.0,362.3,24,26,50,21,20,10,3112
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,8,29,3669,3600,98.1,358.3,32,22,54,21,9,15,3587
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,8,32,3669,3374,92.0,386.9,42,22,64,15,11,10,3370
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,8,7,3669,3364,91.7,365.1,33,26,59,25,9,7,3359
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,8,11,3669,82,2.2,444.3,71,24,95,4,1,0,82
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,8,28,3669,195,5.3,294.2,2,10,12,28,37,23,195
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,9,28,3994,48,1.2,265.0,0,4,4,6,27,63,48
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,9,20,3994,2419,60.6,363.4,28,28,57,27,10,6,2417
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,9,18,3994,755,18.9,394.9,52,23,75,11,3,10,738
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,9,11,3994,1923,48.1,345.9,18,29,47,20,24,9,1921
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,9,7,3994,3730,93.4,363.5,31,31,61,21,11,7,3722
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,9,13,3994,437,10.9,386.1,37,32,69,16,10,5,437
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,9,23,3994,749,18.8,318.2,7,18,26,31,21,22,747
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,9,25,3994,106,2.7,300.8,0,4,4,50,32,14,106
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,9,22,3994,334,8.4,346.2,18,28,46,33,11,9,333
