"38","68478","0000000","0000",2014,1,"P",2,12070,12070,0,"31",29,"35.8","0","0","76","0","0","",29
"38","68478","0000000","0000",2014,1,"P",3,12070,12070,0,"31",49,"36.2","0","0","67","0","0","",49
"38","68478","0000000","0000",2014,1,"P",4,12070,12070,0,"31",45,"35.4","0","0","64","0","0","",45
"38","68478","0000000","0000",2014,1,"P",5,12070,12070,0,"31",70,"39.3","0","0","79","0","0","",70
"38","68478","0000000","0000",2014,1,"P",1,12070,12070,0,"43",54,"41.4","0","0","69","0","0","",54
"38","68478","0000000","0000",2014,1,"P",3,12070,12070,0,"43",23,"36.2","0","0","70","0","0","",23
"38","68478","0000000","0000",2014,1,"P",4,12070,12070,0,"43",12,"34.9","0","0","50","0","0","",12
"38","68478","0000000","0000",2014,1,"P",5,12070,12070,0,"43",27,"36.6","0","0","70","0","0","",27
"38","68478","0000000","0000",2014,1,"P",1,12070,12070,0,"30",206,"43.2","0","0","88","0","0","",206
"38","68478","0000000","0000",2014,1,"P",2,12070,12070,0,"30",30,"38.4","0","0","87","0","0","",30
"38","68478","0000000","0000",2014,1,"P",3,12070,12070,0,"30",49,"40.0","0","0","90","0","0","",49
"38","68478","0000000","0000",2014,1,"P",4,12070,12070,0,"30",47,"37.2","0","0","72","0","0","",47
"38","68478","0000000","0000",2014,1,"P",5,12070,12070,0,"30",70,"40.4","0","0","91","0","0","",70
"38","68478","0000000","0000",2014,1,"S",0,12070,12070,2,"38",73,"307.2","10","10","19","29","45","7",73
"38","68478","0000000","0000",2014,1,"S",0,12070,12070,3,"38",91,"301.7","2","10","12","37","42","9",91
"38","68478","0000000","0000",2014,1,"S",0,12070,12070,4,"38",36,"302.1","3","17","19","33","28","19",36
"38","68478","0000000","0000",2014,1,"S",0,12070,12070,5,"38",28,"326.2","14","14","29","36","14","21",28
"38","68478","0000000","0000",2014,1,"S",0,12070,12070,8,"38",1,"*","*","*","*","*","*","*",1
"38","68478","0101337","0549",2014,1,"C",0,103,103,5,"32",37,"335.7","3","35","38","43","14","5",37
"38","68478","0101337","0549",2014,1,"C",0,103,103,8,"32",62,"442.7","79","10","89","8","3","0",62
"38","68478","0101337","0549",2014,1,"M",0,103,103,5,"46",3,"*","*","*","*","*","*","*",3
"38","68478","0101337","0549",2014,1,"M",0,103,103,8,"46",1,"*","*","*","*","*","*","*",1
"38","68478","0101352","0551",2014,1,"C",0,179,179,5,"32",86,"383.9","35","35","70","19","7","5",86
"38","68478","0101352","0551",2014,1,"C",0,179,179,8,"32",82,"425.9","63","26","89","11","0","0",82
"38","68478","0101352","0551",2014,1,"M",0,179,179,5,"46",11,"358.0","18","36","55","27","18","0",11
"38","68478","0102103","0000",2014,1,"C",0,82,82,10,"32",55,"325.2","7","25","33","36","16","15",55
"38","68478","0102103","0000",2014,1,"M",0,82,82,10,"46",10,"*","*","*","*","*","*","*",10
"38","68478","0102103","0000",2014,1,"P",5,82,82,0,"43",1,"*","*","*","*","*","*","",1
"38","68478","0102103","0000",2014,1,"P",1,82,82,0,"30",12,"36.1","0","0","67","0","0","",12
"38","68478","0102103","0000",2014,1,"P",5,82,82,0,"30",5,"*","*","*","*","*","*","",5
"38","68478","0102103","0000",2014,1,"P",1,82,82,0,"31",12,"33.0","0","0","50","0","0","",12
"38","68478","0102103","0000",2014,1,"P",5,82,82,0,"31",5,"*","*","*","*","*","*","",5
"38","68478","0107300","0599",2014,1,"C",0,99,99,10,"32",93,"363.1","25","37","61","23","15","1",93
"38","68478","0107300","0599",2014,1,"M",0,99,99,10,"46",6,"*","*","*","*","*","*","*",6
"38","68478","0111427","0000",2014,1,"C",0,72,72,5,"32",71,"421.1","62","21","83","8","4","4",71
"38","68478","0111427","0000",2014,1,"M",0,72,72,5,"46",1,"*","*","*","*","*","*","*",1
"38","68478","0119875","0000",2014,1,"C",0,79,79,10,"32",74,"286.3","1","7","8","24","28","39",74
"38","68478","0119875","0000",2014,1,"M",0,79,79,10,"46",5,"*","*","*","*","*","*","*",5
"38","68478","0119958","0000",2014,1,"C",0,83,83,10,"32",78,"346.2","27","29","56","13","13","18",78
"38","68478","0119958","0000",2014,1,"M",0,83,83,10,"46",5,"*","*","*","*","*","*","*",4
"38","68478","0120386","0000",2014,1,"C",0,21,21,5,"32",20,"435.5","70","30","100","0","0","0",20
"38","68478","0120386","0000",2014,1,"M",0,21,21,5,"46",1,"*","*","*","*","*","*","*",1
"38","68478","0123117","0000",2014,1,"C",0,2,2,5,"32",2,"*","*","*","*","*","*","*",2
"38","68478","0123265","1267",2014,1,"C",0,104,104,8,"32",97,"409.7","54","28","81","11","5","2",97
"38","68478","0123265","1267",2014,1,"M",0,104,104,8,"46",7,"*","*","*","*","*","*","*",7
"38","68478","3830031","0000",2014,1,"C",0,8,8,10,"32",8,"*","*","*","*","*","*","*",8
"38","68478","3830064","0000",2014,1,"C",0,22,22,10,"32",22,"268.2","0","0","0","18","27","55",22
"38","68478","3830197","0000",2014,1,"C",0,13,13,10,"32",13,"319.2","15","15","31","15","23","31",13
"38","68478","3830205","0000",2014,1,"C",0,153,153,10,"32",152,"356.3","24","31","55","21","15","9",152
"38","68478","3830205","0000",2014,1,"P",5,153,153,0,"30",1,"*","*","*","*","*","*","",1
"38","68478","3830205","0000",2014,1,"P",5,153,153,0,"31",1,"*","*","*","*","*","*","",1
"38","68478","3830254","0000",2014,1,"C",0,258,258,10,"32",245,"366.1","33","29","62","22","10","7",244
"38","68478","3830254","0000",2014,1,"M",0,258,258,10,"46",4,"*","*","*","*","*","*","*",4
"38","68478","3830254","0000",2014,1,"P",1,258,258,0,"43",3,"*","*","*","*","*","*","",3
"38","68478","3830254","0000",2014,1,"P",1,258,258,0,"30",5,"*","*","*","*","*","*","",5
"38","68478","3830254","0000",2014,1,"P",5,258,258,0,"30",4,"*","*","*","*","*","*","",4
"38","68478","3830254","0000",2014,1,"P",1,258,258,0,"31",5,"*","*","*","*","*","*","",5
"38","68478","3830254","0000",2014,1,"P",5,258,258,0,"31",4,"*","*","*","*","*","*","",4
"38","68478","3830288","0000",2014,1,"C",0,276,276,10,"32",253,"369.7","33","31","65","19","7","10",230
"38","68478","3830288","0000",2014,1,"M",0,276,276,10,"46",12,"316.7","0","33","33","22","33","11",9
"38","68478","3830288","0000",2014,1,"P",5,276,276,0,"43",5,"*","*","*","*","*","*","",5
"38","68478","3830288","0000",2014,1,"P",1,276,276,0,"30",2,"*","*","*","*","*","*","",2
"38","68478","3830288","0000",2014,1,"P",5,276,276,0,"30",9,"*","*","*","*","*","*","",9
"38","68478","3830288","0000",2014,1,"P",1,276,276,0,"31",2,"*","*","*","*","*","*","",2
"38","68478","3830288","0000",2014,1,"P",5,276,276,0,"31",9,"*","*","*","*","*","*","",9
"38","68478","3830353","0000",2014,1,"C",0,84,84,8,"32",45,"313.1","11","18","29","29","22","20",45
"38","68478","3830353","0000",2014,1,"C",0,84,84,10,"32",37,"328.8","10","20","30","33","20","17",30
"38","68478","3830353","0000",2014,1,"M",0,84,84,8,"46",2,"*","*","*","*","*","*","*",2
"38","68478","3830387","0000",2014,1,"C",0,146,146,10,"32",136,"371.6","28","43","71","26","3","1",136
"38","68478","3830387","0000",2014,1,"M",0,146,146,10,"46",10,"*","*","*","*","*","*","*",10
"38","68478","3830403","0000",2014,1,"C",0,88,88,10,"32",88,"310.1","5","19","24","26","25","25",88
"38","68478","3830411","0122",2014,1,"C",0,62,62,10,"32",54,"333.2","6","28","33","43","13","11",54
"38","68478","3830411","0122",2014,1,"M",0,62,62,10,"46",8,"*","*","*","*","*","*","*",8
"38","68478","3830429","0140",2014,1,"C",0,7,7,10,"32",7,"*","*","*","*","*","*","*",7
"38","68478","3830437","0141",2014,1,"C",0,117,117,10,"32",117,"348.2","21","26","48","31","9","12",117
"38","68478","3831765","0000",2014,1,"C",0,455,455,10,"32",443,"346.9","20","27","47","32","10","11",442
"38","68478","3831765","0000",2014,1,"P",1,455,455,0,"30",7,"*","*","*","*","*","*","",7
"38","68478","3831765","0000",2014,1,"P",5,455,455,0,"30",5,"*","*","*","*","*","*","",5
"38","68478","3831765","0000",2014,1,"P",1,455,455,0,"31",7,"*","*","*","*","*","*","",7
"38","68478","3831765","0000",2014,1,"P",5,455,455,0,"31",5,"*","*","*","*","*","*","",5
"38","68478","3831765","0000",2014,1,"P",1,455,455,0,"43",3,"*","*","*","*","*","*","",3
"38","68478","3831765","0000",2014,1,"P",5,455,455,0,"43",2,"*","*","*","*","*","*","",2
"38","68478","3833241","0000",2014,1,"C",0,526,526,10,"32",506,"358.8","24","33","57","26","9","7",505
"38","68478","3833241","0000",2014,1,"P",1,526,526,0,"30",9,"*","*","*","*","*","*","",9
"38","68478","3833241","0000",2014,1,"P",5,526,526,0,"30",11,"44.7","0","0","100","0","0","",11
"38","68478","3833241","0000",2014,1,"P",1,526,526,0,"43",1,"*","*","*","*","*","*","",1
"38","68478","3833241","0000",2014,1,"P",5,526,526,0,"43",7,"*","*","*","*","*","*","",7
"38","68478","3833241","0000",2014,1,"P",1,526,526,0,"31",9,"*","*","*","*","*","*","",9
"38","68478","3833241","0000",2014,1,"P",5,526,526,0,"31",11,"43.0","0","0","91","0","0","",11
"38","68478","3833407","0000",2014,1,"C",0,655,655,10,"32",628,"434.3","72","22","94","6","0","0",628
"38","68478","3833407","0000",2014,1,"M",0,655,655,10,"46",10,"*","*","*","*","*","*","*",10
"38","68478","3833407","0000",2014,1,"P",1,655,655,0,"31",4,"*","*","*","*","*","*","",4
"38","68478","3833407","0000",2014,1,"P",5,655,655,0,"31",13,"42.5","0","0","77","0","0","",13
"38","68478","3833407","0000",2014,1,"P",1,655,655,0,"30",4,"*","*","*","*","*","*","",4
"38","68478","3833407","0000",2014,1,"P",5,655,655,0,"30",13,"41.0","0","0","85","0","0","",13
"38","68478","3833407","0000",2014,1,"P",1,655,655,0,"43",1,"*","*","*","*","*","*","",1
"38","68478","3833407","0000",2014,1,"P",5,655,655,0,"43",4,"*","*","*","*","*","*","",4
"38","68478","3834082","0000",2014,1,"C",0,235,235,10,"32",202,"309.4","14","14","27","18","20","34",190
"38","68478","3834082","0000",2014,1,"M",0,235,235,10,"46",16,"301.8","7","14","21","21","43","14",14
"38","68478","3834082","0000",2014,1,"P",1,235,235,0,"30",7,"*","*","*","*","*","*","",7
"38","68478","3834082","0000",2014,1,"P",5,235,235,0,"30",10,"*","*","*","*","*","*","",10
"38","68478","3834082","0000",2014,1,"P",1,235,235,0,"31",7,"*","*","*","*","*","*","",7
"38","68478","3834082","0000",2014,1,"P",5,235,235,0,"31",10,"*","*","*","*","*","*","",10
"38","68478","3834082","0000",2014,1,"P",1,235,235,0,"43",3,"*","*","*","*","*","*","",3
"38","68478","3834082","0000",2014,1,"P",5,235,235,0,"43",4,"*","*","*","*","*","*","",4
"38","68478","3834769","0000",2014,1,"C",0,97,97,10,"32",92,"342.8","23","19","42","31","14","14",88
"38","68478","3834769","0000",2014,1,"M",0,97,97,10,"46",5,"*","*","*","*","*","*","*",5
"38","68478","3839081","0000",2014,1,"C",0,521,521,10,"32",491,"353.5","21","33","55","27","11","7",489
"38","68478","3839081","0000",2014,1,"M",0,521,521,10,"46",10,"*","*","*","*","*","*","*",9
"38","68478","3839081","0000",2014,1,"P",1,521,521,0,"30",8,"*","*","*","*","*","*","",8
"38","68478","3839081","0000",2014,1,"P",5,521,521,0,"30",12,"38.8","0","0","92","0","0","",12
"38","68478","3839081","0000",2014,1,"P",1,521,521,0,"31",8,"*","*","*","*","*","*","",8
"38","68478","3839081","0000",2014,1,"P",5,521,521,0,"31",12,"39.0","0","0","100","0","0","",12
"38","68478","3839081","0000",2014,1,"P",1,521,521,0,"43",3,"*","*","*","*","*","*","",3
"38","68478","3839081","0000",2014,1,"P",5,521,521,0,"43",4,"*","*","*","*","*","*","",4
"38","68478","6040695","0000",2014,1,"C",0,91,91,5,"32",81,"397.4","45","44","89","10","1","0",80
"38","68478","6040695","0000",2014,1,"M",0,91,91,5,"46",6,"*","*","*","*","*","*","*",6
"38","68478","6040695","0000",2014,1,"P",1,91,91,0,"30",3,"*","*","*","*","*","*","",3
"38","68478","6040695","0000",2014,1,"P",3,91,91,0,"30",1,"*","*","*","*","*","*","",1
"38","68478","6040695","0000",2014,1,"P",1,91,91,0,"31",3,"*","*","*","*","*","*","",3
"38","68478","6040695","0000",2014,1,"P",3,91,91,0,"31",1,"*","*","*","*","*","*","",1
"38","68478","6040695","0000",2014,1,"P",3,91,91,0,"43",1,"*","*","*","*","*","*","",1
"38","68478","6040703","0000",2014,1,"C",0,88,88,5,"32",70,"388.0","41","29","70","20","6","4",70
"38","68478","6040703","0000",2014,1,"M",0,88,88,5,"46",7,"*","*","*","*","*","*","*",7
"38","68478","6040703","0000",2014,1,"P",1,88,88,0,"30",7,"*","*","*","*","*","*","",7
"38","68478","6040703","0000",2014,1,"P",2,88,88,0,"30",2,"*","*","*","*","*","*","",2
"38","68478","6040703","0000",2014,1,"P",3,88,88,0,"30",2,"*","*","*","*","*","*","",2
"38","68478","6040703","0000",2014,1,"P",1,88,88,0,"31",7,"*","*","*","*","*","*","",7
"38","68478","6040703","0000",2014,1,"P",2,88,88,0,"31",2,"*","*","*","*","*","*","",2
"38","68478","6040703","0000",2014,1,"P",3,88,88,0,"31",2,"*","*","*","*","*","*","",2
"38","68478","6040703","0000",2014,1,"P",1,88,88,0,"43",3,"*","*","*","*","*","*","",3
"38","68478","6040703","0000",2014,1,"P",3,88,88,0,"43",1,"*","*","*","*","*","*","",1
"38","68478","6040737","0000",2014,1,"C",0,68,68,5,"32",66,"419.1","48","41","89","9","0","2",66
"38","68478","6040737","0000",2014,1,"M",0,68,68,5,"46",2,"*","*","*","*","*","*","*",2
"38","68478","6040752","0000",2014,1,"C",0,120,120,5,"32",52,"341.8","19","29","48","21","15","15",52
"38","68478","6040752","0000",2014,1,"C",0,120,120,8,"32",64,"401.9","52","20","72","17","6","5",64
"38","68478","6040752","0000",2014,1,"M",0,120,120,5,"46",4,"*","*","*","*","*","*","*",1
"38","68478","6040752","0000",2014,1,"S",0,120,120,3,"38",18,"296.2","0","6","6","44","39","11",18
